2003.0,1387.0,29.0,61.0,21.9310344828,50.4482758621,5.62068965517,16.4482758621,11.5172413793,17.3793103448,8.65517241379,21.3793103448,12.3103448276,11.0689655172,6.06896551724,2.55172413793,18.1034482759,16.0,60.6896551724
2003.0,1296.0,31.0,69.6129032258,24.3548387097,53.064516129,6.29032258065,16.4193548387,14.6129032258,22.3870967742,13.0,22.6451612903,12.6774193548,17.0,7.61290322581,3.61290322581,19.8064516129,17.0,69.8064516129
2003.0,1362.0,28.0,69.4642857143,25.25,54.6071428571,6.89285714286,18.1785714286,12.0714285714,16.8928571429,10.6071428571,21.25,13.9285714286,13.4285714286,5.39285714286,1.71428571429,19.6428571429,14.0,68.8214285714
2003.0,1441.0,24.0,69.6666666667,24.1666666667,57.5,6.83333333333,20.0416666667,14.5,19.2083333333,11.2916666667,21.2083333333,12.375,15.625,6.29166666667,3.83333333333,19.75,6.0,77.0833333333
2003.0,1154.0,24.0,63.0833333333,21.7916666667,54.4166666667,6.16666666667,19.6666666667,13.3333333333,20.0833333333,11.0,21.6666666667,13.0833333333,16.3333333333,7.45833333333,3.04166666667,20.125,4.0,71.375
2003.0,1330.0,27.0,66.6296296296,23.2222222222,57.7407407407,5.85185185185,18.3333333333,14.3333333333,20.4074074074,13.962962963,23.8518518519,14.2222222222,13.2962962963,8.25925925926,2.77777777778,18.3333333333,12.0,64.5925925926
2003.0,1421.0,29.0,71.2068965517,24.3793103448,56.7931034483,6.48275862069,18.0,15.9655172414,20.9310344828,12.275862069,23.1724137931,13.0344827586,16.2068965517,7.06896551724,3.0,19.1034482759,13.0,78.4482758621
2003.0,1299.0,26.0,60.8461538462,22.0384615385,56.5,6.07692307692,18.2692307692,10.6923076923,18.2692307692,12.1153846154,20.5769230769,9.11538461538,17.1153846154,6.30769230769,1.42307692308,18.7307692308,1.0,80.6538461538
2003.0,1214.0,30.0,71.4666666667,25.3333333333,55.8,5.93333333333,18.4666666667,14.8666666667,22.5,12.6666666667,23.4666666667,14.6333333333,17.7,8.43333333333,3.7,22.6333333333,19.0,68.8
2003.0,1116.0,28.0,61.6428571429,21.8214285714,55.5714285714,6.07142857143,19.5714285714,11.9285714286,19.5714285714,14.5357142857,23.4285714286,9.82142857143,16.6785714286,6.46428571429,3.53571428571,20.9285714286,9.0,66.5357142857
2003.0,1397.0,28.0,68.5714285714,24.0,52.5714285714,6.25,16.8214285714,14.3214285714,19.6785714286,11.1071428571,24.4642857143,15.75,15.0714285714,5.92857142857,3.28571428571,17.6428571429,17.0,66.1428571429
2003.0,1238.0,28.0,70.4285714286,23.9285714286,58.0357142857,6.5,19.8214285714,16.0714285714,23.5,10.1785714286,23.4642857143,13.1071428571,16.1071428571,9.89285714286,2.53571428571,22.2142857143,10.0,74.4642857143
2003.0,1309.0,27.0,69.5185185185,24.5185185185,55.1481481481,5.37037037037,13.4814814815,15.1111111111,22.3703703704,13.4444444444,23.5925925926,12.0740740741,16.5555555556,6.03703703704,3.77777777778,17.3333333333,13.0,70.1851851852
2003.0,1163.0,30.0,80.0333333333,29.5333333333,62.2,6.06666666667,15.7,14.9,22.1,14.7666666667,27.9,15.6333333333,15.8,5.93333333333,7.73333333333,18.4,21.0,71.4
2003.0,1129.0,28.0,65.8928571429,23.0714285714,56.1785714286,5.17857142857,17.3928571429,14.5714285714,20.8928571429,11.1785714286,21.9285714286,11.6428571429,14.3928571429,6.64285714286,3.82142857143,19.5,12.0,66.9285714286
2003.0,1111.0,26.0,83.2692307692,28.6153846154,64.5,7.19230769231,21.9615384615,18.8461538462,26.1923076923,13.0,25.3076923077,15.2307692308,16.1923076923,9.84615384615,4.61538461538,18.6923076923,16.0,81.7307692308
2003.0,1282.0,29.0,67.8620689655,23.3793103448,57.5517241379,9.37931034483,26.4137931034,11.724137931,18.0,11.6896551724,21.1034482759,12.0344827586,12.4137931034,5.8275862069,2.68965517241,18.2413793103,9.0,75.2413793103
2003.0,1252.0,24.0,76.875,24.5,56.4583333333,8.29166666667,21.7083333333,19.5833333333,26.875,10.3333333333,26.6666666667,14.25,17.1666666667,4.04166666667,3.58333333333,19.2083333333,6.0,82.2083333333
2003.0,1261.0,31.0,73.2258064516,26.8064516129,55.064516129,6.74193548387,17.5806451613,12.8709677419,19.8709677419,10.6129032258,24.5161290323,16.3870967742,13.8709677419,8.0,4.16129032258,16.3548387097,21.0,62.9032258065
2003.0,1368.0,25.0,64.16,22.0,55.4,6.16,20.76,14.0,20.72,11.04,20.2,12.0,13.68,8.04,1.32,21.2,9.0,69.52
2003.0,1381.0,26.0,66.8846153846,23.6538461538,50.8846153846,6.23076923077,16.3076923077,13.3461538462,18.6153846154,8.46153846154,21.0,13.1538461538,15.0,7.42307692308,3.0,20.3846153846,9.0,72.6923076923
2003.0,1444.0,29.0,69.8620689655,24.3448275862,56.2068965517,5.79310344828,17.1724137931,15.3793103448,22.2413793103,13.4137931034,21.5862068966,12.7586206897,13.5862068966,8.96551724138,2.55172413793,19.8620689655,19.0,63.3793103448
2003.0,1219.0,27.0,68.5185185185,24.962962963,56.2592592593,5.40740740741,16.2222222222,13.1851851852,20.3333333333,11.962962963,21.4814814815,11.8888888889,16.1851851852,7.40740740741,2.0,18.2592592593,7.0,74.8888888889
2003.0,1411.0,30.0,72.8,24.7333333333,55.2666666667,5.93333333333,18.5,17.4,28.0666666667,13.1666666667,24.8,14.2,15.2333333333,6.43333333333,2.23333333333,18.3,18.0,70.8333333333
2003.0,1117.0,26.0,71.1153846154,23.6923076923,54.6923076923,7.92307692308,21.3461538462,15.8076923077,21.4230769231,10.9615384615,20.3846153846,11.9230769231,13.2692307692,7.15384615385,1.65384615385,21.4230769231,11.0,69.8076923077
2003.0,1173.0,29.0,72.7931034483,24.4827586207,54.2068965517,7.51724137931,20.8620689655,16.3103448276,22.7931034483,13.4827586207,23.1724137931,15.2068965517,13.3103448276,5.37931034483,2.93103448276,17.5862068966,24.0,66.3103448276
2003.0,1257.0,30.0,81.8333333333,27.9666666667,60.8333333333,8.43333333333,23.4,17.4666666667,25.1,13.2,25.1,16.6,13.3666666667,7.2,4.73333333333,22.6666666667,24.0,68.4666666667
2003.0,1339.0,27.0,67.6296296296,22.0740740741,53.962962963,7.07407407407,21.1481481481,16.4074074074,22.4814814815,8.25925925926,19.5555555556,13.7777777778,14.2222222222,7.25925925926,2.51851851852,21.7777777778,10.0,73.2592592593
2003.0,1103.0,27.0,78.7777777778,27.1481481481,55.8518518519,5.44444444444,16.0740740741,19.037037037,25.8518518519,9.77777777778,19.9259259259,15.2222222222,12.6296296296,7.25925925926,2.33333333333,19.8518518519,13.0,78.1481481481
2003.0,1157.0,26.0,67.2692307692,23.8846153846,54.9615384615,5.88461538462,15.9615384615,13.6153846154,18.5769230769,13.3461538462,22.1153846154,12.2307692308,16.8461538462,6.23076923077,1.57692307692,21.1923076923,11.0,69.8846153846
2003.0,1204.0,26.0,75.5769230769,27.6923076923,60.3461538462,6.15384615385,17.3076923077,14.0384615385,21.8846153846,13.5,22.9230769231,13.6153846154,15.8076923077,7.38461538462,3.69230769231,19.4230769231,13.0,77.7307692308
2003.0,1258.0,30.0,70.3666666667,24.2666666667,56.7333333333,4.03333333333,13.1666666667,17.8,25.1,11.9666666667,21.8,14.3666666667,16.0666666667,7.83333333333,4.1,22.3,11.0,73.6333333333
2003.0,1376.0,28.0,65.6785714286,23.9642857143,56.8571428571,5.14285714286,17.3928571429,12.6071428571,18.4642857143,10.9642857143,21.5357142857,13.8571428571,13.3214285714,8.35714285714,3.28571428571,17.3928571429,12.0,67.25
2003.0,1226.0,27.0,70.5925925926,25.8518518519,58.3333333333,5.48148148148,16.1851851852,13.4074074074,20.8148148148,11.2592592593,22.5555555556,14.2592592593,14.962962963,8.03703703704,3.40740740741,19.8888888889,13.0,71.1851851852
2003.0,1185.0,26.0,76.8461538462,26.7307692308,58.0,4.80769230769,15.7692307692,18.5769230769,28.8461538462,12.6538461538,24.3076923077,14.7307692308,15.1923076923,6.03846153846,3.15384615385,21.7692307692,12.0,79.7692307692
2003.0,1373.0,29.0,75.2413793103,25.2068965517,58.2413793103,6.03448275862,16.8965517241,18.7931034483,26.0689655172,14.6206896552,24.9655172414,14.1379310345,16.0,7.10344827586,3.27586206897,20.7931034483,19.0,70.724137931
2003.0,1390.0,31.0,72.2580645161,25.6451612903,58.0322580645,6.93548387097,19.3870967742,14.0322580645,20.7741935484,13.7419354839,25.1290322581,14.6451612903,14.3225806452,5.51612903226,3.35483870968,18.5161290323,23.0,66.9677419355
2003.0,1229.0,29.0,64.5862068966,23.6896551724,53.5862068966,6.48275862069,14.724137931,10.724137931,15.2413793103,9.75862068966,21.1379310345,11.5172413793,14.8620689655,6.1724137931,2.41379310345,18.8965517241,8.0,70.1724137931
2003.0,1266.0,28.0,78.3928571429,27.2142857143,56.25,5.78571428571,15.25,18.1785714286,23.6071428571,13.1071428571,24.0714285714,16.3214285714,13.5714285714,6.0,3.64285714286,18.6428571429,23.0,67.6785714286
2003.0,1183.0,28.0,77.2142857143,27.5357142857,61.8928571429,6.75,17.8214285714,15.3928571429,20.1428571429,12.1071428571,22.8571428571,16.1428571429,12.9642857143,6.39285714286,2.03571428571,19.6428571429,13.0,78.4642857143
2003.0,1190.0,27.0,79.7037037037,28.0740740741,61.4074074074,5.22222222222,15.1851851852,18.3333333333,24.8148148148,14.0,24.037037037,14.037037037,18.7407407407,10.7037037037,5.25925925926,19.5185185185,17.0,77.4814814815
2003.0,1398.0,25.0,72.2,26.28,62.04,6.92,21.2,12.72,19.08,10.8,21.12,13.2,17.08,8.44,3.84,22.0,1.0,92.28
2003.0,1329.0,29.0,68.724137931,24.6551724138,55.4137931034,4.86206896552,12.9655172414,14.5517241379,22.3448275862,12.3793103448,24.0689655172,12.2413793103,14.6551724138,8.79310344828,5.58620689655,20.1379310345,20.0,62.2068965517
2003.0,1287.0,26.0,79.5,28.5769230769,57.6538461538,6.03846153846,15.8076923077,16.3076923077,21.5384615385,11.5384615385,21.8846153846,14.6153846154,13.9615384615,7.42307692308,2.26923076923,17.3461538462,17.0,75.3461538462
2003.0,1396.0,30.0,66.7333333333,24.1333333333,59.2666666667,8.16666666667,24.6333333333,10.3,15.4,12.7666666667,21.3,10.4333333333,10.0333333333,9.16666666667,3.53333333333,16.4666666667,15.0,67.0
2003.0,1400.0,28.0,78.8571428571,28.0,62.4285714286,5.85714285714,16.7857142857,17.0,23.7857142857,16.1785714286,26.1428571429,14.5,13.4285714286,6.39285714286,3.85714285714,20.3571428571,22.0,68.6785714286
2003.0,1369.0,28.0,70.6785714286,25.7857142857,56.7142857143,7.10714285714,17.5714285714,12.0,16.4642857143,9.71428571429,21.8571428571,17.5357142857,13.4642857143,5.28571428571,2.0,17.6071428571,9.0,75.8571428571
2003.0,1306.0,28.0,65.5,21.75,54.6785714286,7.10714285714,21.6428571429,14.8928571429,24.0357142857,11.6785714286,22.5357142857,11.4285714286,16.2142857143,6.89285714286,1.53571428571,20.5,5.0,77.4285714286
2003.0,1407.0,30.0,79.3666666667,28.2333333333,65.3333333333,9.46666666667,28.3333333333,13.4333333333,19.5333333333,15.0666666667,24.7,15.0666666667,13.7333333333,9.53333333333,5.2,16.6,25.0,70.5666666667
2003.0,1278.0,28.0,74.4285714286,25.7857142857,59.2857142857,7.57142857143,20.7857142857,15.2857142857,21.8571428571,13.1071428571,24.8214285714,16.3214285714,15.2857142857,7.35714285714,6.42857142857,20.3214285714,16.0,71.7857142857
2003.0,1131.0,30.0,68.1,23.6333333333,54.9,6.56666666667,19.3333333333,14.2666666667,19.2,11.0,24.4,13.5666666667,13.3666666667,5.7,3.46666666667,20.1666666667,20.0,63.2666666667
2003.0,1169.0,28.0,69.8571428571,24.3214285714,54.3928571429,6.07142857143,17.1785714286,15.1428571429,21.4642857143,12.4285714286,22.2142857143,12.75,17.1071428571,8.53571428571,2.0,22.7857142857,13.0,69.9285714286
2003.0,1271.0,28.0,62.8571428571,21.5,56.0714285714,7.92857142857,23.25,11.9285714286,16.2857142857,12.5714285714,19.0714285714,9.92857142857,15.2142857143,6.28571428571,2.46428571429,21.1785714286,5.0,71.4285714286
2003.0,1389.0,29.0,73.5172413793,26.9655172414,64.2413793103,6.86206896552,20.3103448276,12.724137931,17.9310344828,14.3103448276,21.4137931034,12.8275862069,14.9310344828,8.10344827586,3.8275862069,22.1034482759,10.0,78.0689655172
2003.0,1414.0,28.0,69.2142857143,23.8214285714,53.5714285714,5.85714285714,15.6071428571,15.7142857143,21.4642857143,11.3571428571,22.5714285714,11.8571428571,14.4642857143,7.07142857143,2.64285714286,19.5714285714,19.0,65.5
2003.0,1182.0,30.0,66.7,23.5,52.8333333333,5.66666666667,15.4666666667,14.0333333333,20.3666666667,10.8666666667,22.1666666667,12.5666666667,18.9333333333,6.7,3.6,19.4666666667,9.0,73.3666666667
2003.0,1423.0,30.0,71.3666666667,26.0333333333,56.4,6.76666666667,18.4,12.5333333333,18.2,9.96666666667,23.1333333333,14.6666666667,11.4666666667,9.2,1.9,18.4333333333,24.0,59.6
2003.0,1189.0,25.0,62.4,22.92,54.2,4.52,13.96,12.04,18.28,12.92,20.56,11.16,16.2,7.2,2.56,19.48,10.0,68.44
2003.0,1263.0,28.0,70.9642857143,26.5714285714,55.5357142857,7.10714285714,19.75,10.7142857143,16.3571428571,10.9285714286,26.3214285714,15.6785714286,17.8571428571,7.21428571429,5.60714285714,17.1428571429,12.0,69.75
2003.0,1260.0,31.0,74.4838709677,26.4193548387,62.8709677419,6.35483870968,20.7096774194,15.2903225806,21.0322580645,14.7419354839,23.5806451613,11.8387096774,14.0,7.25806451613,4.0,20.7419354839,15.0,74.6451612903
2003.0,1270.0,27.0,68.5185185185,23.8888888889,54.7037037037,6.92592592593,19.1481481481,13.8148148148,20.2222222222,12.2592592593,23.2592592593,12.7777777778,16.9259259259,7.25925925926,4.07407407407,21.4444444444,13.0,70.0740740741
2003.0,1422.0,28.0,69.9642857143,26.0357142857,59.1071428571,6.32142857143,17.8571428571,11.5714285714,16.0714285714,11.5,22.75,13.7857142857,16.2142857143,6.96428571429,3.60714285714,19.9642857143,6.0,75.7857142857
2003.0,1311.0,27.0,53.4074074074,18.7777777778,49.2222222222,5.25925925926,15.5925925926,10.5925925926,15.9259259259,10.2222222222,20.3333333333,9.66666666667,17.8518518519,5.55555555556,0.814814814815,19.1111111111,2.0,69.6296296296
2003.0,1449.0,27.0,72.4074074074,26.4444444444,60.9259259259,5.37037037037,15.7407407407,14.1481481481,21.2962962963,12.8888888889,21.4814814815,13.5555555556,15.7037037037,6.51851851852,2.92592592593,21.5185185185,10.0,75.037037037
2003.0,1273.0,28.0,78.0714285714,27.4285714286,58.1785714286,6.71428571429,17.75,16.5,23.7857142857,13.9642857143,26.0,16.3928571429,16.6071428571,6.60714285714,4.25,17.1785714286,22.0,72.9285714286
2003.0,1207.0,29.0,76.3103448276,26.4137931034,61.4482758621,4.68965517241,14.3103448276,18.7931034483,25.6206896552,14.0344827586,25.5172413793,15.5172413793,15.9310344828,9.48275862069,6.31034482759,22.2068965517,15.0,69.7931034483
2003.0,1325.0,30.0,71.3,24.0666666667,52.9333333333,6.2,17.1,16.9666666667,24.9,10.1333333333,23.3666666667,14.2,15.2333333333,6.3,2.53333333333,19.0666666667,14.0,74.6666666667
2003.0,1419.0,27.0,71.4074074074,25.9259259259,62.0740740741,4.37037037037,15.4074074074,15.1851851852,24.8148148148,15.3703703704,22.2592592593,12.7777777778,16.8148148148,9.0,3.2962962963,22.2222222222,11.0,75.6296296296
2003.0,1218.0,29.0,69.8275862069,24.9310344828,54.8965517241,5.27586206897,15.1034482759,14.6896551724,21.3793103448,11.4827586207,22.4827586207,16.2413793103,14.724137931,6.79310344828,3.10344827586,17.8620689655,18.0,66.7586206897
2003.0,1365.0,27.0,64.2222222222,22.4074074074,53.5555555556,6.03703703704,17.2962962963,13.3703703704,19.6666666667,11.8148148148,24.0740740741,11.962962963,15.1481481481,5.51851851852,1.85185185185,19.2962962963,12.0,68.7037037037
2003.0,1290.0,27.0,75.962962963,27.0740740741,67.9259259259,10.0740740741,28.5555555556,11.7407407407,16.7407407407,17.2592592593,21.2592592593,15.4444444444,11.6666666667,9.03703703704,2.7037037037,17.962962963,14.0,74.5185185185
2003.0,1460.0,27.0,67.4814814815,23.5555555556,55.0740740741,6.25925925926,19.1851851852,14.1111111111,20.0,9.66666666667,20.6666666667,11.6666666667,12.037037037,5.81481481481,2.59259259259,19.8888888889,9.0,72.6666666667
2003.0,1374.0,30.0,72.8333333333,25.0,57.6333333333,5.56666666667,18.0333333333,17.2666666667,24.3,12.9666666667,24.3,12.9,15.8,7.8,4.96666666667,18.7,17.0,72.8333333333
2003.0,1245.0,29.0,76.6206896552,27.2068965517,55.8275862069,7.41379310345,18.5172413793,14.7931034483,20.7586206897,10.6206896552,23.724137931,14.0689655172,12.8965517241,6.51724137931,1.89655172414,20.1724137931,20.0,71.8275862069
2003.0,1113.0,29.0,75.9655172414,27.2068965517,56.8965517241,4.0,12.5862068966,17.5517241379,26.2068965517,13.6896551724,23.3103448276,15.5517241379,14.0,5.20689655172,4.24137931034,19.4137931034,18.0,69.1724137931
2003.0,1333.0,27.0,67.4814814815,23.7407407407,56.9259259259,4.51851851852,15.1111111111,15.4814814815,22.6296296296,11.2592592593,24.7037037037,13.3703703704,13.5925925926,5.2962962963,3.51851851852,16.5555555556,12.0,69.4814814815
2003.0,1347.0,30.0,63.1,21.4,57.8333333333,6.2,18.7666666667,14.1,21.0,11.9666666667,23.2,9.26666666667,14.3333333333,5.53333333333,3.3,19.5333333333,10.0,73.3333333333
2003.0,1382.0,27.0,79.4814814815,27.8888888889,65.6666666667,10.037037037,27.0,13.6666666667,18.0,12.8518518519,21.6296296296,15.4444444444,12.4074074074,8.14814814815,2.33333333333,19.962962963,13.0,78.1111111111
2003.0,1453.0,28.0,67.9285714286,23.25,54.0357142857,5.17857142857,13.5357142857,16.25,22.1785714286,12.5,24.6428571429,11.7142857143,14.6428571429,3.82142857143,2.57142857143,20.7142857143,9.0,71.9285714286
2003.0,1392.0,26.0,64.2692307692,22.4230769231,51.5769230769,4.34615384615,12.9615384615,15.0769230769,21.9615384615,11.1538461538,21.1923076923,12.3846153846,15.7307692308,6.80769230769,2.15384615385,17.1538461538,11.0,67.4615384615
2003.0,1164.0,28.0,58.0357142857,21.0714285714,48.2142857143,4.42857142857,11.2857142857,11.4642857143,15.6785714286,9.25,19.4285714286,9.21428571429,14.8571428571,7.32142857143,2.07142857143,15.7142857143,11.0,61.6428571429
2003.0,1112.0,28.0,85.2142857143,30.3214285714,65.7142857143,7.03571428571,20.0714285714,17.5357142857,25.0,15.1785714286,27.6428571429,17.6428571429,14.7857142857,8.46428571429,4.21428571429,17.75,25.0,70.25
2003.0,1433.0,28.0,74.0357142857,26.8214285714,59.7142857143,6.39285714286,17.5,14.0,19.75,12.0,26.1428571429,12.1785714286,13.9642857143,6.28571428571,5.07142857143,18.75,18.0,67.9642857143
2003.0,1379.0,29.0,66.8620689655,23.275862069,56.5862068966,4.03448275862,14.1724137931,16.275862069,23.6896551724,12.9310344828,24.8275862069,13.1379310345,15.4137931034,6.34482758621,3.41379310345,18.9655172414,13.0,70.1034482759
2003.0,1393.0,29.0,80.1034482759,29.2413793103,62.2068965517,5.24137931034,15.8620689655,16.3793103448,23.6206896552,14.3103448276,26.8965517241,14.9655172414,13.6206896552,8.31034482759,7.27586206897,16.5862068966,24.0,69.8965517241
2003.0,1228.0,30.0,75.4333333333,27.1,55.8,7.43333333333,20.1666666667,13.8,19.1,9.73333333333,25.4,18.2666666667,13.1666666667,7.0,3.1,19.1333333333,24.0,61.4
2003.0,1289.0,24.0,60.25,20.9166666667,53.3333333333,4.875,17.4166666667,13.5416666667,21.4166666667,11.25,21.875,9.41666666667,17.5833333333,6.54166666667,3.08333333333,18.1666666667,4.0,75.2916666667
2003.0,1410.0,26.0,61.0,22.0769230769,56.1923076923,5.03846153846,16.8846153846,11.8076923077,19.8846153846,12.9615384615,22.1923076923,12.1153846154,14.9615384615,6.73076923077,1.07692307692,19.4615384615,6.0,69.0769230769
2003.0,1343.0,26.0,65.2307692308,23.1538461538,49.9230769231,7.69230769231,22.5,11.2307692308,16.3461538462,8.34615384615,20.3076923077,14.5769230769,11.8076923077,7.26923076923,1.69230769231,17.9230769231,15.0,62.3461538462
2003.0,1259.0,28.0,59.0357142857,19.3928571429,49.1785714286,5.35714285714,16.8571428571,14.8928571429,21.7142857143,10.0,22.0714285714,9.53571428571,17.4642857143,5.53571428571,2.64285714286,18.2857142857,4.0,72.0357142857
2003.0,1205.0,28.0,67.2142857143,25.1785714286,63.7142857143,7.96428571429,26.6071428571,8.89285714286,12.7142857143,12.5357142857,25.75,15.4285714286,16.4642857143,6.75,2.96428571429,18.4285714286,4.0,74.8928571429
2003.0,1401.0,28.0,71.9642857143,25.2142857143,59.0357142857,7.03571428571,19.3928571429,14.5,21.0,10.7142857143,25.8571428571,15.9642857143,14.8928571429,6.07142857143,2.10714285714,19.75,14.0,73.2142857143
2003.0,1337.0,28.0,78.3928571429,28.7142857143,62.0714285714,7.85714285714,20.2857142857,13.1071428571,18.1071428571,10.8571428571,22.6428571429,13.5,13.0,6.82142857143,3.10714285714,18.5714285714,15.0,78.7142857143
2003.0,1358.0,27.0,71.7777777778,24.2962962963,53.3703703704,6.48148148148,18.0740740741,16.7037037037,23.5185185185,10.7777777778,25.962962963,15.5925925926,15.7037037037,7.81481481481,5.59259259259,19.5925925926,21.0,65.2592592593
2003.0,1304.0,29.0,63.4137931034,22.9310344828,57.5172413793,4.58620689655,16.724137931,12.9655172414,20.0344827586,12.2068965517,26.0344827586,11.2068965517,14.3793103448,6.27586206897,3.20689655172,18.3448275862,11.0,68.6206896552
2003.0,1102.0,28.0,57.25,19.1428571429,39.7857142857,7.82142857143,20.8214285714,11.1428571429,17.1071428571,4.17857142857,16.8214285714,13.0,11.4285714286,5.96428571429,1.78571428571,18.75,12.0,57.0
2003.0,1200.0,28.0,64.6428571429,23.1428571429,56.1428571429,6.85714285714,20.5357142857,11.5,18.6071428571,11.4642857143,22.3571428571,12.1071428571,17.4642857143,7.42857142857,3.28571428571,21.1071428571,2.0,78.1428571429
2003.0,1143.0,29.0,74.4827586207,27.3448275862,58.724137931,6.41379310345,17.0344827586,13.3793103448,19.5172413793,11.2413793103,24.3793103448,16.0,14.1724137931,6.55172413793,2.79310344828,17.1034482759,21.0,69.7586206897
2003.0,1350.0,28.0,65.7142857143,22.8928571429,54.9642857143,6.64285714286,19.4642857143,13.2857142857,18.9285714286,11.1428571429,22.2857142857,13.0357142857,12.25,6.60714285714,3.96428571429,18.25,15.0,62.2857142857
2003.0,1227.0,29.0,75.4482758621,27.8620689655,58.4482758621,6.41379310345,15.5517241379,13.3103448276,22.275862069,13.5172413793,24.3448275862,16.4482758621,12.5172413793,6.1724137931,3.31034482759,19.4482758621,21.0,68.9310344828
2003.0,1208.0,27.0,79.1851851852,28.5185185185,61.4444444444,6.7037037037,17.6296296296,15.4444444444,21.6296296296,12.8148148148,24.5925925926,17.9259259259,11.5555555556,7.62962962963,4.37037037037,17.1851851852,19.0,73.1851851852
2003.0,1236.0,29.0,68.1724137931,23.3793103448,54.8965517241,6.86206896552,20.5172413793,14.5517241379,20.7586206897,9.1724137931,23.275862069,13.5517241379,15.8620689655,8.0,3.03448275862,19.5517241379,9.0,76.3448275862
2003.0,1256.0,25.0,68.08,24.24,57.44,4.84,14.32,14.76,21.24,12.48,24.0,11.16,14.08,5.4,3.2,20.24,10.0,72.4
2003.0,1233.0,29.0,74.9655172414,26.1379310345,56.724137931,5.72413793103,15.6206896552,16.9655172414,23.6896551724,11.1379310345,24.2068965517,16.4482758621,15.3448275862,8.20689655172,4.34482758621,20.3793103448,17.0,71.4827586207
2003.0,1395.0,28.0,76.6428571429,25.9285714286,60.9642857143,7.07142857143,21.8928571429,17.7142857143,26.0,13.1071428571,25.2142857143,14.3928571429,15.4285714286,6.92857142857,2.10714285714,21.0,9.0,80.4285714286
2003.0,1293.0,27.0,74.8518518519,27.2962962963,59.5185185185,6.74074074074,20.2592592593,13.5185185185,19.037037037,13.5185185185,24.1481481481,15.8518518519,13.7037037037,7.0,4.55555555556,17.6296296296,15.0,69.5555555556
2003.0,1459.0,25.0,73.6,26.68,60.12,8.0,22.64,12.24,17.92,11.96,22.0,14.92,14.4,7.16,3.16,18.16,10.0,76.76
2003.0,1138.0,28.0,64.8214285714,23.2857142857,57.9285714286,5.39285714286,18.4642857143,12.8571428571,19.1428571429,13.5714285714,22.6428571429,12.6428571429,14.5,6.42857142857,2.07142857143,22.7142857143,5.0,72.2142857143
2003.0,1156.0,30.0,65.6333333333,22.9,51.3333333333,5.9,15.9,13.9333333333,21.1333333333,10.4333333333,21.0,13.5333333333,17.2333333333,7.06666666667,4.43333333333,19.4666666667,8.0,73.2
2003.0,1391.0,26.0,71.3846153846,25.3461538462,63.9230769231,5.5,17.7307692308,15.1923076923,20.3461538462,14.6153846154,18.8461538462,11.5,14.6538461538,10.8461538462,1.88461538462,18.7692307692,6.0,81.0384615385
2003.0,1378.0,28.0,67.9285714286,24.8928571429,58.1071428571,6.07142857143,18.0714285714,12.0714285714,18.9285714286,12.7142857143,25.25,15.6071428571,15.1428571429,8.53571428571,4.60714285714,18.5357142857,14.0,68.25
2003.0,1336.0,28.0,63.0714285714,22.75,56.75,6.14285714286,18.7142857143,11.4285714286,15.5357142857,11.5357142857,20.25,11.4285714286,15.8928571429,5.89285714286,3.82142857143,20.3928571429,7.0,72.8571428571
2003.0,1451.0,29.0,74.2068965517,24.6206896552,52.8620689655,6.10344827586,18.2068965517,18.8620689655,25.6896551724,10.3448275862,22.7586206897,14.275862069,12.4482758621,6.75862068966,0.655172413793,18.8620689655,25.0,67.1724137931
2003.0,1115.0,28.0,54.5,19.25,54.2857142857,4.75,16.8571428571,11.25,17.6071428571,9.96428571429,21.0357142857,10.1785714286,19.1071428571,7.96428571429,2.75,20.25,4.0,74.1785714286
2003.0,1383.0,30.0,76.0333333333,26.1666666667,56.9333333333,7.43333333333,20.8333333333,16.2666666667,23.4666666667,12.1666666667,21.6,15.5333333333,17.7,8.96666666667,3.83333333333,22.1,14.0,76.0333333333
