"season","team","seed","games","ppg","fgm","fga","fgm3","fga3","ftm","fta","or","dr","ast","to","stl","blk","pf","wins","points_allowed","rpg","fg_percent","ft_percent","fg3_percent","total_possessions","total_points","ppp","total_points_allowed","dppp","efg","ts","win_percent","possessions_per_game","opp_team","opp_seed","opp_games","opp_ppg","opp_fgm","opp_fga","opp_fgm3","opp_fga3","opp_ftm","opp_fta","opp_or","opp_dr","opp_ast","opp_to","opp_stl","opp_blk","opp_pf","opp_wins","opp_points_allowed","opp_rpg","opp_fg_percent","opp_ft_percent","opp_fg3_percent","opp_total_possessions","opp_total_points","opp_ppp","opp_total_points_allowed","opp_dppp","opp_efg","opp_ts","opp_win_percent","opp_possessions_per_game","won"
2003,"Arizona",1,28,85.2142857143,30.3214285714,65.7142857143,7.03571428571,20.0714285714,17.5357142857,25,15.1785714286,27.6428571429,17.6428571429,14.7857142857,8.46428571429,4.21428571429,17.75,25,70.25,42.8214285715,46.1413043477726,70.1428571428,35.0533807829467,2136.9999999992,2386.0000000004,1.11651848385648,2107.5,0.986195601310617,51.4945652173334,55.5400372439468,89.2857142857143,76.3214285714,"Kansas",2,30,81.3333333333,30.2333333333,62.3,4.8,14.1333333333,16.0666666667,24.1333333333,14.3,26.9,16.7333333333,14.9,10.1333333333,4.9,16.7,23,66.3666666667,41.2,48.5286249330658,66.5745856355892,33.9622641510235,2205.55999999956,2439.999999999,1.10629499990909,1991.000000001,0.902718583943034,52.3809523808989,55.7698988827619,76.6666666666667,73.518666666652,0
2003,"Kentucky",1,32,77.53125,28.46875,58.40625,5.90625,16.59375,14.6875,20.78125,12.875,24.15625,16.1875,14.0625,7.8125,5.09375,17.375,29,64.09375,37.03125,48.7426431246656,70.6766917293233,35.5932203389831,2199.6,2481,1.12793235133661,1794.625,0.815886979450809,53.7988228999465,57.3880458919319,90.625,68.7375,"Marquette",3,28,78.3928571429,27.2142857143,56.25,5.78571428571,15.25,18.1785714286,23.6071428571,13.1071428571,24.0714285714,16.3214285714,13.5714285714,6,3.64285714286,18.6428571429,23,67.6785714286,37.1785714285,48.3809523809778,77.0045385781731,37.9391100702295,1878.83999999987,2195.0000000012,1.16827404143054,1895.0000000008,1.00860105171325,53.5238095238311,58.8206920208008,82.1428571428571,67.101428571424,0
2003,"Oklahoma",1,30,71.1666666667,25.2666666667,56.5333333333,7.46666666667,18.9666666667,13.1666666667,18.6,12.1333333333,24.9666666667,14.1666666667,11.8,6.93333333333,3.76666666667,18.6,24,60.1666666667,37.1,44.6933962265004,70.788530466129,39.3673110720046,1931.52,2135.000000001,1.10534708416221,1744.8333333343,0.903347277446933,51.2971698114129,54.9826939717875,80,64.384,"Syracuse",3,29,80.1034482759,29.2413793103,62.2068965517,5.24137931034,15.8620689655,16.3793103448,23.6206896552,14.3103448276,26.8965517241,14.9655172414,13.6206896552,8.31034482759,7.27586206897,16.5862068966,24,69.8965517241,41.2068965517,47.0066518846468,69.3430656932329,33.043478260875,2085.40000000005,2323.0000000011,1.11393497650381,2026.9999999989,0.971995780185503,51.2195121950659,55.1676641018686,82.7586206896552,71.910344827588,0
2003,"Texas",1,28,78.8571428571,28,62.4285714286,5.85714285714,16.7857142857,17,23.7857142857,16.1785714286,26.1428571429,14.5,13.4285714286,6.39285714286,3.85714285714,20.3571428571,22,68.6785714286,42.3214285715,44.8512585812152,71.4714714715144,34.8936170212893,1964.04000000062,2207.9999999988,1.12421335614249,1923.0000000008,0.979104295228299,49.5423340960849,54.0900717280927,78.5714285714286,70.144285714308,"Michigan St",7,31,67.2258064516,23.0322580645,51.0967741935,4.90322580645,13.3870967742,16.2580645161,22.1290322581,10.6774193548,24.2580645161,13.6129032258,14.5483870968,6.38709677419,3.70967741935,20.0322580645,19,60.9677419355,34.9354838709,45.0757575757687,73.469387754853,36.6265060240667,2005.84000000098,2083.9999999996,1.03896621864086,1707.096774194,0.851063282312229,49.8737373737515,55.2538921647839,61.2903225806452,64.704516129064,1
2004,"Connecticut",2,33,79.0909090909,30.1212121212,62.6363636364,6.39393939394,15.9696969697,12.4545454545,20.2121212121,15.303030303,29.4848484848,18.2424242424,13.7878787879,6.15151515152,8.72727272727,16.0606060606,27,63.9393939394,44.7878787878,48.0890179002914,61.6191904046374,40.0379506641328,2310.48000000259,2609.9999999997,1.12963540043488,2110.0000000002,0.913230151309612,53.1930333816629,55.2853656883073,81.8181818181818,70.014545454624,"Alabama",8,29,72.2068965517,24.8965517241,55,7.13793103448,18.6206896552,15.275862069,21.8620689655,11.3103448276,24,11.8620689655,13.275862069,6.44827586207,3.10344827586,18.3448275862,17,67.4482758621,35.3103448276,45.2664576801818,69.8738170349131,38.3333333332617,1930.96000000038,2093.9999999993,1.08443468533729,2225.7931034493,1.15268731793971,51.7554858933455,55.8709897756501,58.6206896551724,66.58482758622,1
2004,"St Joseph's PA",1,28,77.7857142857,27.1785714286,56.7857142857,9.75,23.9642857143,13.6785714286,19.4642857143,9.67857142857,23.25,16.5357142857,11.7142857143,9.14285714286,3.57142857143,17.0357142857,27,61.5,32.92857142857,47.8616352201881,70.2752293578934,40.6855439642082,1886.80000000022,2177.9999999996,1.15433538265813,1783.5,0.945251218995016,56.4465408805677,59.5147010602215,96.4285714285714,67.385714285722,"Oklahoma St",2,29,78.2068965517,28.8965517241,56.3448275862,4.8275862069,12.7586206897,15.5862068966,22.4137931034,11.3793103448,24.1724137931,16.0689655172,13.4482758621,7.86206896552,3.58620689655,19.4137931034,26,63.8965517241,35.5517241379,51.2851897184212,69.5384615388267,37.8378378377319,1980.00000000088,2267.9999999993,1.14545454545368,1852.9999999989,0.935858585857613,55.569155446699,59.0625000000069,89.6551724137931,68.275862068996,0
2004,"Duke",1,32,79.75,27.5625,58.46875,7.1875,19.53125,17.4375,23.84375,13.40625,22.84375,14.25,14.1875,9.34375,6.8125,18.71875,27,64.96875,36.25,47.1405665419562,73.132372214941,36.8,2231.72,2552,1.14351262703206,2079,0.931568476332156,53.2870122928915,57.8233758700696,84.375,69.74125,"Xavier",7,33,70.4242424242,24.5454545455,55.6363636364,7.60606060606,20.5757575758,13.7272727273,20.2121212121,11.7878787879,23.696969697,13.4848484848,12.5454545455,7.0303030303,2.24242424242,16.6363636364,23,62.3636363636,35.4848484849,44.1176470588764,67.9160419792167,36.9661266567691,2154.48000000169,2323.9999999986,1.0786825591311,1995.6363636352,0.926272865672289,50.9531590414422,54.5673122076194,69.6969696969697,65.287272727324,1
2004,"Georgia Tech",3,32,78.0625,27.4375,58.375,7.25,19.375,15.9375,23,11.375,26.09375,15.78125,15.46875,8.84375,4.84375,21.21875,23,67.28125,37.46875,47.0021413276231,69.2934782608696,37.4193548387097,2322.84,2498,1.07540769058566,2153,0.926882609219748,53.2119914346895,56.9840864296664,71.875,72.58875,"Kansas",4,28,74.8571428571,26.9285714286,58.1428571429,5.75,17.1785714286,15.25,21.5714285714,12.0714285714,26.5,17.25,14.4285714286,6.89285714286,4.92857142857,20.4642857143,20,68.1785714286,38.5714285714,46.3144963145113,70.6953642385042,33.4719334718778,1959.76000000245,2095.9999999988,1.06951871657559,2181.7142857152,1.1132558505697,51.2592137592251,55.3396417708121,71.4285714285714,69.991428571516,1
2005,"Illinois",1,33,77.4242424242,28.1515151515,57.6060606061,8.69696969697,21.7878787879,12.4242424242,17.1515151515,10.9696969697,23.3939393939,18.5757575758,11.1212121212,7.63636363636,3.42424242424,15.5151515152,32,60.1212121212,34.3636363636,48.869016307147,72.4381625439863,39.9165507649139,2155.04000000058,2554.9999999986,1.18559284282329,1983.9999999996,0.920632563664278,56.4176749078786,59.4174992092546,96.969696969697,65.30424242426,"Arizona",3,33,79.6666666667,29.1212121212,61.8484848485,6.84848484848,17.0303030303,14.5757575758,18.7272727273,13.7272727273,23.2727272727,16.5757575758,14.8484848485,8.24242424242,3.57575757576,16.4545454545,27,69.5454545455,37,47.0847623713554,77.8317152104692,40.2135231316513,2349.9200000005,2629.0000000011,1.11876148975307,2295.0000000015,0.976628991625679,52.6212640861958,56.8329211559432,81.8181818181818,71.209696969712,1
2005,"Louisville",4,31,80.5483870968,26.5483870968,57.1290322581,9.64516129032,23.9032258065,17.8064516129,24.4516129032,12.7096774194,26.4193548387,15.935483871,14.3870967742,9.06451612903,3.93548387097,18.5806451613,27,62.6451612903,39.1290322581,46.4709203839802,72.8232189974251,40.35087719289,2156.51999999955,2497.0000000008,1.15788399829416,1941.9999999993,0.900524919778025,54.9124788255311,59.3246916161384,87.0967741935484,69.565161290308,"West Virginia",7,31,70.2258064516,24.4838709677,55.3548387097,8.93548387097,25.6451612903,12.3225806452,16.6774193548,9.90322580645,20.7741935484,16.1935483871,11.3870967742,8.16129032258,3.74193548387,14.6451612903,21,65.7096774194,30.67741935485,44.2307692306754,73.8878143137498,34.842767295637,1989.48000000042,2176.9999999996,1.09425578543094,2037.0000000014,1.02388563845878,52.3018648017698,56.0077798587947,67.741935483871,64.176774193562,1
