"season","team","seed","games","ppg","fgm","fga","fgm3","fga3","ftm","fta","or","dr","ast","to","stl","blk","pf","wins","points_allowed","rpg","fg_percent","ft_percent","fg3_percent","total_possessions","total_points","ppp","total_points_allowed","dppp","efg","ts","win_percent","possessions_per_game","opp_team","opp_seed","opp_games","opp_ppg","opp_fgm","opp_fga","opp_fgm3","opp_fga3","opp_ftm","opp_fta","opp_or","opp_dr","opp_ast","opp_to","opp_stl","opp_blk","opp_pf","opp_wins","opp_points_allowed","opp_rpg","opp_fg_percent","opp_ft_percent","opp_fg3_percent","opp_total_possessions","opp_total_points","opp_ppp","opp_total_points_allowed","opp_dppp","opp_efg","opp_ts","opp_win_percent","opp_possessions_per_game","won"
2003,"Kansas",2,30,81.3333333333,30.2333333333,62.3,4.8,14.1333333333,16.0666666667,24.1333333333,14.3,26.9,16.7333333333,14.9,10.1333333333,4.9,16.7,23,66.3666666667,41.2,48.5286249330658,66.5745856355892,33.9622641510235,2205.55999999956,2439.999999999,1.10629499990909,1924.6333333343,0.872627964478266,52.3809523808989,55.7698988827619,76.6666666666667,73.518666666652,"Syracuse",3,29,80.1034482759,29.2413793103,62.2068965517,5.24137931034,15.8620689655,16.3793103448,23.6206896552,14.3103448276,26.8965517241,14.9655172414,13.6206896552,8.31034482759,7.27586206897,16.5862068966,24,69.8965517241,41.2068965517,47.0066518846468,69.3430656932329,33.043478260875,2085.40000000005,2323.0000000011,1.11393497650381,2026.9999999989,0.971995780185503,51.2195121950659,55.1676641018686,82.7586206896552,71.910344827588,0
2004,"Connecticut",2,33,79.0909090909,30.1212121212,62.6363636364,6.39393939394,15.9696969697,12.4545454545,20.2121212121,15.303030303,29.4848484848,18.2424242424,13.7878787879,6.15151515152,8.72727272727,16.0606060606,27,63.9393939394,44.7878787878,48.0890179002914,61.6191904046374,40.0379506641328,2310.48000000259,2609.9999999997,1.12963540043488,2110.0000000002,0.913230151309612,53.1930333816629,55.2853656883073,81.8181818181818,70.014545454624,"Georgia Tech",3,32,78.0625,27.4375,58.375,7.25,19.375,15.9375,23,11.375,26.09375,15.78125,15.46875,8.84375,4.84375,21.21875,23,67.28125,37.46875,47.0021413276231,69.2934782608696,37.4193548387097,2322.84,2498,1.07540769058566,2220.28125,0.955847690757865,53.2119914346895,56.9840864296664,71.875,72.58875,1
2005,"North Carolina",1,31,88.7741935484,30.4516129032,61.3548387097,7.38709677419,18.4516129032,20.4838709677,27.8709677419,13.7741935484,26.5483870968,19.3225806452,16.6774193548,10.3870967742,3.83870967742,18.1290322581,27,70.2580645161,40.3225806452,49.6319663511489,73.4953703703135,40.0349650350018,2372.15999999862,2752.0000000004,1.16012410630059,2177.9999999991,0.918150546337671,55.6519453206496,60.2937567918143,87.0967741935484,76.521290322536,"Illinois",1,33,77.4242424242,28.1515151515,57.6060606061,8.69696969697,21.7878787879,12.4242424242,17.1515151515,10.9696969697,23.3939393939,18.5757575758,11.1212121212,7.63636363636,3.42424242424,15.5151515152,32,60.1212121212,34.3636363636,48.869016307147,72.4381625439863,39.9165507649139,2155.04000000058,2554.9999999986,1.18559284282329,1863.7575757572,0.864836650714928,56.4176749078786,59.4174992092546,96.969696969697,65.30424242426,0
2006,"UCLA",2,33,68.5757575758,24.3939393939,50.7575757576,6.27272727273,17.5757575758,13.5151515152,19.2121212121,10.8787878788,22.0909090909,14.0606060606,14.5454545455,5.63636363636,2.75757575758,16.1515151515,27,59.1212121212,32.9696969697,48.0597014924367,70.3470031549042,35.6896551723432,2074.96000000159,2263.0000000014,1.09062343370458,1950.9999999996,0.940259089330928,54.2388059700484,57.9080431534123,81.8181818181818,62.877575757624,"Florida",3,33,79.2727272727,27.6363636364,54.3939393939,7.39393939394,18.7575757576,16.6060606061,22.6060606061,10.6060606061,24.6363636364,17.0303030303,14.8787878788,8.0303030303,4.93939393939,16.1212121212,27,64.7878787879,35.2424242425,50.8077994430006,73.4584450402607,39.4184168012447,2264.23999999837,2615.9999999991,1.15535455605456,2138.0000000007,0.944246192984064,57.6044568246217,61.6039637535087,81.8181818181818,68.613333333284,0
2007,"Florida",1,34,79.3235294118,28.5588235294,54.2058823529,7.17647058824,17.5882352941,15.0294117647,22.0882352941,11.0882352941,26.0882352941,15.7647058824,14,7.08823529412,4.82352941176,15.6764705882,29,61.5588235294,37.1764705882,52.6858383071263,68.0426098535564,40.802675585352,2272.43999999894,2697.0000000012,1.18683001531502,2092.9999999996,0.921036419003617,59.3054801953614,62.0445008834673,85.2941176470588,66.836470588204,"Ohio St",1,33,73.6363636364,26.2727272727,55.696969697,7.45454545455,20.5151515152,13.6363636364,19.6060606061,11.1818181818,24.5151515152,15.5757575758,11.7575757576,6.81818181818,5.93939393939,13.5757575758,30,60.1515151515,35.696969697,47.1708378671724,69.5517774343579,36.33677991131,2141.68000000297,2430.0000000012,1.13462328639098,2045.151515151,0.954928614521386,53.8628944504155,57.2389620668071,90.9090909090909,64.899393939484,0
2008,"Kansas",1,33,81.1818181818,29.4545454545,58.3636363636,6.78787878788,17.0303030303,15.4848484848,21.8787878788,12.303030303,26.4242424242,18.4848484848,12.9090909091,9,6.12121212121,17.4242424242,30,61.6666666667,38.7272727272,50.4672897195797,70.7756232684372,39.8576512455658,2263.68000000028,2678.9999999994,1.18347116200129,2035.0000000011,0.898978654227122,56.2824506749323,59.7010268844181,90.9090909090909,68.596363636372,"Memphis",1,33,79,28.5151515152,61.1212121212,7.84848484848,22.303030303,14.1212121212,23.696969697,13.9090909091,26.3636363636,15.8181818182,12.2727272727,8.69696969697,5.93939393939,17.3333333333,32,60.303030303,40.2727272727,46.6534457115412,59.5907928387473,35.1902173913304,2307.07999999884,2607,1.12999982662123,1989.999999999,0.862562199837024,53.0738720873442,55.2077862673005,96.969696969697,69.91151515148,0
2009,"North Carolina",1,31,89.3870967742,31.3548387097,65.9677419355,6.8064516129,18.2580645161,19.8709677419,25.935483871,15.1935483871,27.3225806452,18.1935483871,13,8.29032258065,5.29032258065,15.8709677419,27,72.8709677419,42.5161290323,47.5305623472109,76.6169154226535,37.2791519435045,2330.76000000084,2771.0000000002,1.18888259623436,2258.9999999989,0.969211759253671,52.6894865525861,57.7590088212058,87.0967741935484,75.18580645164,"Michigan St",2,32,71.90625,25.375,55.78125,5.15625,14.625,16,23.3125,13.96875,24.9375,15.90625,14.03125,6.40625,2.84375,19.03125,26,62.90625,38.90625,45.4901960784314,68.6327077747989,35.2564102564103,2115.24,2301,1.08781982186419,1950.09375,0.921925526181426,50.1120448179272,54.4424674906778,81.25,66.10125,1
2010,"Duke",1,34,77.9705882353,26.5,60.2058823529,7.55882352941,19.7647058824,17.4117647059,22.8235294118,14.6176470588,24.4411764706,13.9411764706,11.1176470588,6.94117647059,4.20588235294,18.5294117647,29,61.7058823529,39.0588235294,44.0156326331517,76.2886597937738,38.2440476189476,2269.43999999913,2651.0000000002,1.16812958262885,2097.9999999986,0.924457134799513,50.2931118710637,55.4964746864306,85.2941176470588,66.748235294092,"Butler",5,32,70.09375,22.71875,50.1875,6.75,19.75,17.90625,23.9375,9.25,23.59375,12.8125,12.40625,6.84375,2.46875,18.5,28,60.03125,32.84375,45.2677459526775,74.8041775456919,34.1772151898734,2044.04,2243,1.09733664703235,2041.0625,0.99854332596231,51.9925280199253,57.718832345191,87.5,63.87625,1
2011,"Connecticut",3,35,73.4,26,60.0571428571,5.82857142857,17.5714285714,15.5714285714,20.6285714286,14.4285714286,25.1428571429,13.1142857143,11.7428571429,6.62857142857,5.62857142857,16.0285714286,26,66.3714285714,39.5714285715,43.2921027593078,75.4847645426932,33.1707317073629,2325.67999999944,2569,1.10462316397811,2322.999999999,0.998847648859499,48.1446241674927,53.085531971193,74.2857142857143,66.447999999984,"Butler",8,31,72.4838709677,24.7096774194,55.8064516129,7.45161290323,20.5806451613,15.6129032258,21.4516129032,10.8709677419,24.064516129,12.4193548387,11.2903225806,5.93548387097,1.51612903226,19.1612903226,22,65,34.9354838709,44.2774566474823,72.7819548872755,36.2068965517275,2035.59999999925,2246.9999999987,1.10385144429138,2275,1.11760660247634,50.9537572255212,55.5473153366756,70.9677419354839,65.664516129008,1
2012,"Kentucky",1,34,76.6764705882,27.3235294118,56.5882352941,5.73529411765,15.4411764706,16.2941176471,22.6176470588,12.5,26.6176470588,13.2352941176,11.3529411765,6.32352941176,8.79411764706,14.5588235294,32,59,39.1176470588,48.2848232849007,72.0416124840021,37.1428571428479,2223.36000000005,2606.9999999988,1.17254965457629,2006,0.902238054116273,53.3523908524725,57.6168249085004,94.1176470588235,65.392941176472,"Kansas",2,33,75.0303030303,26.6666666667,54.9393939394,6,16.7575757576,15.696969697,22.5454545455,11.1212121212,25.7878787879,15.6060606061,13.2727272727,7.39393939394,5.63636363636,17.6363636364,27,61.9393939394,36.9090909091,48.5383342526753,69.6236559139725,35.8047016274346,2211.36000000036,2475.9999999999,1.11967296143527,2105.9393939396,0.952327705095171,53.9988968560944,57.8407370722426,81.8181818181818,67.01090909092,1
2013,"Louisville",1,34,73.5588235294,25.8529411765,58.0588235294,5.82352941176,17.6176470588,16.0294117647,22.5294117647,13.6176470588,23.8823529412,15,12.6764705882,10.7352941176,4.23529411765,17.7352941176,29,57.9705882353,37.5,44.5288753799989,71.1488250652666,33.0550918197169,2279.03999999911,2500.9999999996,1.09739188430241,1971.0000000002,0.864837826453668,49.5440729483849,54.109837995018,85.2941176470588,67.030588235268,"Michigan",4,32,74.375,27.65625,57.5625,7.34375,19.5625,11.71875,16.5,10.59375,24.3125,14.125,9.21875,6.03125,2.84375,13.0625,25,62.9375,34.90625,48.0456026058632,71.0227272727273,37.5399361022364,2030.32,2380,1.17222900823516,2139.875,1.05395947436857,54.4245385450597,57.3681977708357,78.125,63.4475,1
2014,"Connecticut",7,34,71.8529411765,24.3823529412,54.3823529412,7.11764705882,18.3823529412,15.9705882353,21,10.0882352941,25.2941176471,12.5882352941,11.6764705882,6.97058823529,6.20588235294,18.2647058824,26,63.1176470588,35.3823529412,44.8350459708189,76.0504201680952,38.7199999999312,2217.1600000002,2443.000000001,1.10186003716501,2145.9999999992,0.967904887332897,51.3791238507479,56.4683148726885,76.4705882352941,65.2105882353,"Kentucky",8,34,75.9117647059,25.1764705882,55.7941176471,5.08823529412,15.6470588235,20.4705882353,30,14.6470588235,26.5,11.5,12.2058823529,4.76470588235,6.23529411765,19,24,66.6470588235,41.1470588235,45.1238798101301,68.2352941176667,32.5187969925574,2262.800000001,2581.0000000006,1.14062223793506,2265.999999999,1.0014141771248,49.6837111227277,55.0132151078323,70.5882352941177,66.5529411765,1
2015,"Duke",1,33,80.6060606061,28.6060606061,56.9696969697,7.57575757576,19.6363636364,15.8181818182,22.8787878788,12.1515151515,25.1818181818,15.5151515152,11.2424242424,7.18181818182,3.75757575758,16,29,65.5757575758,37.3333333333,50.2127659575133,69.1390728477249,38.5802469135212,2182.19999999998,2660.0000000013,1.21895334983106,2164.0000000014,0.991659792870233,56.8617021277278,60.1211463701512,87.8787878787879,66.127272727272,"Wisconsin",1,34,71.8823529412,25.2941176471,52.7352941176,6.97058823529,19.5,14.3235294118,18.7647058824,9.47058823529,24.2058823529,12.7058823529,7.41176470588,4.52941176471,3.5,12.0294117647,31,56.1176470588,33.67647058819,47.9643056331382,76.3322884012506,35.7466063348205,2003.71999999916,2444.0000000008,1.21973129978331,1851.8823529404,0.924222123321209,54.5733407697827,58.9279169801578,91.1764705882353,58.932941176446,0
