"season","team","seed","games","ppg","fgm","fga","fgm3","fga3","ftm","fta","or","dr","ast","to","stl","blk","pf","wins","points_allowed","rpg","fg_percent","ft_percent","fg3_percent","total_possessions","total_points","ppp","total_points_allowed","dppp","efg","ts","win_percent","possessions_per_game","opp_team","opp_seed","opp_games","opp_ppg","opp_fgm","opp_fga","opp_fgm3","opp_fga3","opp_ftm","opp_fta","opp_or","opp_dr","opp_ast","opp_to","opp_stl","opp_blk","opp_pf","opp_wins","opp_points_allowed","opp_rpg","opp_fg_percent","opp_ft_percent","opp_fg3_percent","opp_total_possessions","opp_total_points","opp_ppp","opp_total_points_allowed","opp_dppp","opp_efg","opp_ts","opp_win_percent","opp_possessions_per_game","won"
2003,"Kansas",2,1,1.2380952381,1.11666666665,-0.0642857142999986,-0.52857142857,-1.3261904762,-0.466666666649999,0.173809523800003,-0.9392857143,0.37857142855,1.11666666665,0.7357142857,1.87023809522,0.52142857143,-1.82857142855,0.5,-1.15595238095,-0.560714285749995,1.83868317592532,-2.44844291796259,-0.465676435132892,120.759999999468,116.0000000001,-0.00895917811670199,-0.339285714199832,-0.0556768609145667,1.41930914240701,0.839913577334599,-0.952380952380949,1.68719047617199,"Marquette",3,-0.5,-0.855295566500004,-1.013546798,-2.97844827585,0.272167487685,-0.30603448275,0.899630541900002,-0.00677339904999741,-0.60160098525,-1.41256157635,0.677955664999999,-0.0246305419000006,-1.155172413795,-1.816502463055,1.02832512315,-0.5,-1.10899014774999,-2.0141625616,0.687150248165466,3.8307364424701,2.44781590467723,-103.28000000009,-63.99999999995,0.0271695324633643,1.67857142955017,0.0543241018964913,1.15214866438262,1.82651395946611,-0.307881773399018,-2.40445812808201,1
2003,"Texas",1,-1,-1.2380952381,-1.11666666665,0.0642857143000057,0.52857142857,1.3261904762,0.466666666649999,-0.173809523799999,0.9392857143,-0.37857142855,-1.11666666665,-0.7357142857,-1.87023809522,-0.52142857143,1.82857142855,-0.5,1.15595238095,0.560714285750002,-1.83868317592532,2.44844291796261,0.465676435132892,-120.759999999468,-116.0000000001,0.00895917811670177,0.339285714200059,0.0556768609145668,-1.419309142407,-0.839913577334606,0.952380952380949,-1.68719047617201,"Syracuse",3,0.5,0.855295566500004,1.013546798,2.97844827585,-0.272167487685,0.30603448275,-0.899630541899999,0.00677339905000096,0.60160098525,1.41256157635,-0.677955664999999,0.0246305418999988,1.155172413795,1.816502463055,-1.02832512315,0.5,1.10899014775001,2.0141625616,-0.687150248165466,-3.8307364424701,-2.44781590467723,103.28000000009,63.99999999995,-0.0271695324633643,-1.67857142954995,-0.0543241018964912,-1.15214866438261,-1.82651395946611,0.307881773399018,2.40445812808201,0
2004,"Duke",1,1.5,0.771551724150001,-0.66702586205,1.0619612069,1.17995689655,3.38631465515,0.925646551699998,0.714978448300002,1.0134698276,-0.664331896549999,-0.909482758599999,0.369612068950001,0.740840517240001,1.613146551725,-0.347521551699998,0.5,0.536099137950004,0.349137931050002,-2.07231158823252,1.79695533805716,-0.518918918865964,125.859999999558,142.00000000035,-0.000970959210807809,49.6395474144001,-0.0359957758988803,-1.14107157690373,-0.619562064968648,-2.64008620689656,0.732693965502008,"Connecticut",2,0.5,0.514204545449999,1.3418560606,2.1306818182,-0.42803030303,-1.70265151515,-1.74147727275,-1.39393939395,1.9640151515,1.6955492424,1.2305871212,-0.840435606049999,-1.34611742424,1.941761363635,-2.5790719697,2,-1.6709280303,3.6595643939,0.54343828633413,-3.83714392811609,1.30929791271157,-6.17999999870381,55.9999999998499,0.0271138549246068,-21.4999999999,-0.0068262289550679,-0.00947902651331844,-0.849360370679534,4.97159090909092,-1.287102272688,0
2004,"Oklahoma St",2,-1.5,-0.771551724150001,0.66702586205,-1.0619612069,-1.17995689655,-3.38631465515,-0.925646551700002,-0.714978448299998,-1.0134698276,0.664331896549999,0.909482758599999,-0.36961206895,-0.74084051724,-1.613146551725,0.347521551700002,-0.5,-0.536099137949996,-0.349137931050002,2.07231158823252,-1.79695533805717,0.518918918865964,-125.859999999558,-142.00000000035,0.000970959210808031,-49.6395474143999,0.0359957758988803,1.14107157690373,0.61956206496864,2.64008620689656,-0.732693965502008,"Georgia Tech",3,-0.5,-0.514204545449999,-1.3418560606,-2.1306818182,0.42803030303,1.70265151515,1.74147727275,1.39393939395,-1.9640151515,-1.6955492424,-1.2305871212,0.840435606050001,1.34611742424,-1.941761363635,2.5790719697,-2,1.6709280303,-3.6595643939,-0.54343828633413,3.83714392811609,-1.30929791271157,6.17999999870426,-55.9999999998499,-0.0271138549246068,21.4999999999,0.00682622895506801,0.00947902651331844,0.849360370679541,-4.97159090909091,1.287102272688,0
2005,"Illinois",1,1,-5.6749755621,-1.15004887585,-1.87438905179999,0.654936461389999,1.66813294235,-4.02981427175,-5.3597262952,-1.40224828935,-1.57722385145,-0.373411534700001,-2.7781036168,-1.37536656892,-0.20723362659,-1.30694037145,2.5,-5.06842619744999,-2.9794721408,-0.381475022000963,-0.528603913163622,-0.0592071350439696,-108.559999999018,-98.5000000008999,0.0127343682613525,-96.9999999997501,0.00124100866330334,0.38286479361448,-0.438128791279851,4.93646138807429,-5.60852394913799,"Louisville",4,1.5,1.2384792627,-0.582949308750003,0.618087557599999,1.39400921659,2.4337557604,1.0103686636,2.04723502305,0.42626728115,1.12039170505,-0.960829493050001,0.264976958550001,0.67511520737,0.6284562212,-0.352534562199999,2.5,-0.355990783399996,1.5466589862,-1.55687207637429,-2.36032032589537,2.1641815607917,142.359999999438,155.5000000008,-0.00498790789384707,51.6094470048999,-0.0453361289798201,-0.403185507352376,-0.434581166245017,4.2626728110599,1.35758064514201,1
2005,"North Carolina",1,-1,5.6749755621,1.15004887585,1.8743890518,-0.65493646139,-1.66813294235,4.02981427175,5.3597262952,1.40224828935,1.57722385145,0.373411534699997,2.7781036168,1.37536656892,0.20723362659,1.30694037145,-2.5,5.06842619745001,2.97947214080001,0.381475022000963,0.528603913163607,0.0592071350439696,108.559999999018,98.5000000008999,-0.0127343682613528,96.9999999997499,-0.00124100866330334,-0.382864793614488,0.438128791279844,-4.93646138807429,5.608523949138,"Michigan St",5,-1.5,-1.2384792627,0.582949308749999,-0.618087557599999,-1.39400921659,-2.4337557604,-1.0103686636,-2.04723502305,-0.42626728115,-1.12039170505,0.960829493049999,-0.264976958549999,-0.67511520737,-0.6284562212,0.352534562199999,-2.5,0.355990783400003,-1.54665898619999,1.55687207637429,2.36032032589537,-2.1641815607917,-142.359999999438,-155.5000000008,0.00498790789384684,-51.6094470048999,0.0453361289798202,0.403185507352376,0.434581166245025,-4.26267281105991,-1.35758064514199,1
2006,"Florida",3,0,5.34848484845,1.62121212125,1.81818181814999,0.560606060605,0.590909090899999,1.54545454545,1.696969697,-0.13636363635,1.27272727275,1.48484848485,0.16666666665,1.19696969697,1.090909090905,-0.0151515151499986,0,2.83333333335,1.1363636364,1.37404897528192,1.55572094267828,1.86438081445077,94.6399999983896,176.49999999885,0.0323655611749891,93.5000000005498,0.0019935518265678,1.68282542728662,1.84796030004821,0,2.86787878782999,"George Mason",11,0,-2.68333333334999,-0.98333333335,-2.53333333335,0.8,2.0166666667,-1.51666666665,-1.76666666665,-1.9,-0.76666666665,-0.2833333333,-1.18333333335,-0.583333333334999,-1.36666666667,-0.13333333335,0.5,-3.2,-2.66666666665,0.415440775834938,-1.56606405774285,0.705815923131723,-77.8200000007798,-80.5000000005002,0.00173704953643661,-105.6,-0.0130465169680303,1.34439359266054,0.794912603577721,1.66666666666667,-2.594000000026,1
2006,"UCLA",2,0,-5.34848484845,-1.62121212125,-1.81818181815,-0.560606060605,-0.590909090900002,-1.54545454545,-1.696969697,0.136363636350001,-1.27272727275,-1.48484848485,-0.16666666665,-1.19696969697,-1.090909090905,0.0151515151500021,0,-2.83333333335,-1.13636363640001,-1.37404897528192,-1.55572094267829,-1.86438081445076,-94.6399999983901,-176.49999999885,-0.0323655611749889,-93.50000000055,-0.00199355182656791,-1.68282542728662,-1.84796030004821,0,-2.86787878782999,"LSU",4,0,2.68333333335001,0.98333333335,2.53333333334999,-0.800000000000001,-2.0166666667,1.51666666665,1.76666666665,1.9,0.76666666665,0.2833333333,1.18333333335,0.583333333335,1.36666666667,0.133333333349999,-0.5,3.2,2.66666666665,-0.415440775834938,1.56606405774285,-0.705815923131723,77.8200000007801,80.5000000004998,-0.00173704953643683,105.6,0.0130465169680303,-1.34439359266054,-0.794912603577721,-1.66666666666667,2.594000000026,1
2007,"Florida",1,0.5,2.84358288769999,1.14304812835,-0.745543672049997,-0.139037433155,-1.46345811055,0.696524064150001,1.241087344,-0.0467914438499992,0.78654188945,0.0944741533000002,1.1212121212,0.13502673797,-0.557932263815,1.0503565062,-0.5,0.703654188949997,0.739750445600002,2.75750021997696,-0.754583790400773,2.23294783702099,65.3799999979819,133.5,0.0261033644620212,54.00000000005,-0.00290302989827573,2.72129287247295,2.40276940833014,-2.80748663101603,0.968538324359997,"UCLA",2,-1,1.74895833334999,1.11666666665,3.62916666665,0.259374999999999,0.671875,-0.74375,-0.17083333335,0.158333333349999,-0.348958333350001,0.128124999999999,-0.775,1.073958333335,-0.865625000000001,-0.25,-0.5,1.84583333335,-0.190625000000004,-1.29663432436458,-3.44442767859006,0.0723674494166318,19.1599999987802,-15.9999999995002,-0.0196095497510953,91.1958333339001,0.0372460573621969,-1.4870363661554,-2.01434612229015,1.04166666666667,2.62066666662601,1
2007,"Ohio St",1,-0.5,-2.84358288769999,-1.14304812835,0.745543672050005,0.139037433155,1.46345811055,-0.696524064149999,-1.241087344,0.046791443850001,-0.78654188945,-0.0944741532999984,-1.1212121212,-0.135026737970001,0.557932263815,-1.0503565062,0.5,-0.703654188950004,-0.739750445599995,-2.75750021997696,0.754583790400787,-2.23294783702099,-65.3799999979819,-133.5,-0.026103364462021,-54.0000000000498,0.00290302989827573,-2.72129287247296,-2.40276940833013,2.80748663101605,-0.968538324359997,"Georgetown",2,1,-1.74895833335,-1.11666666665,-3.62916666665,-0.259375,-0.671875,0.74375,0.17083333335,-0.158333333350001,0.348958333349998,-0.128125000000001,0.775,-1.073958333335,0.865625,0.25,0.5,-1.84583333335,0.190624999999997,1.29663432436458,3.44442767859005,-0.0723674494166318,-19.15999999878,15.9999999994998,0.0196095497510955,-91.1958333339001,-0.0372460573621967,1.48703636615539,2.01434612229015,-1.04166666666667,-2.620666666626,1
